用户ID,评论内容,会员级别,点赞数,回复数,得分,购买时间
11830287223,"说一说为什么买iPhone
1.久用不卡，三年以上无压力，仅需更换电池
2.不落时，13年的iPhone5s还能打王者荣耀，还能更新ios12，反观那些机海战术的其他厂商呢
3.安全，封闭系统提高了安全性，现在移动支付普及，我觉得安全很重要，敢问所谓用后台病毒的不法分子，你能耐苹果何
4.流畅，迅速，apple最新处理器相比同期安卓旗舰处理器，差距你们都知道，iOS对比安卓最流畅，差距你们也清楚
5.做工精致，自5起，标配防水，自6s起，标配3dtouch，手机使用很久，划痕很少

（以上说的都是从整体看，非要举出特例喷我，请住嘴，支持安卓，就快快离开这个页面）",金牌会员,1,1,5,2018/8/22 9:22
10931917932,配送员很负责，大赞！由于是第一次用苹果，好多功能都不熟悉，目前使用效果还不错，64G对于我来说已经够用了，用惯了安卓，总感觉ios好麻烦，每下载一个应用都要输入密码&hellip;请教大神苹果不能跟安卓手机连蓝牙吗？还有如何将安卓上的数据传到苹果上呀，存电话号码都快疯掉了&hellip;,钻石会员,41,13,5,2017/11/6 15:47
12467773293,"原来的手机摔坏了屏，咬咬牙还是换个好的吧，趁着苹果降价，选了8plus,比较了几家电商的价格，京东的最实在，送货时间也是最速度的，果断下手了，凌晨2点拍的，第二天下午就收到了，太神速了，新机就是好用，手感好，屏幕大，看视频很爽。满意，一百分。",PLUS会员,0,0,5,2019/2/19 19:16
11334613302,昨晚快11电下单，今早9点多就送到了，真快！包装很好，是国行正品，价格在大的电商里算最低了，难得！深空灰很典雅深邃，做工很精致，用用看再评论，机器是国行官网已经验证，非常满意非常好非常棒，苹果终究是苹果，系统外观速度都没得说，不喜欢X的刘海，总觉得怪怪的，这个深空黑太适合男生用了，大气，成熟，稳重。京东服务真的好，没得说,PLUS会员,0,0,5,2018/3/23 9:15
12101683934,特意用了几天过来评价，几大优点：1.深灰色颜值妥妥的，吸引眼球。2.运行速度超快，A12芯片果然名不虚传，相机效果也很棒。3.电量方面，重度使用一天一充，不过不失，总体还是挺让人满意的。,PLUS会员,1,1,5,2018/11/8 22:51
11412965296,手机外观特别美，看上去特别大气，手感也特别好。没什么瑕疵，官网查了是正品。运行速度很快，手机功能也特别多，比之前买的6p多了好多功能。活动的时候买的，特别划算。看上的赶紧入手！,PLUS会员,1,0,5,2018/4/20 7:44
12489510852,挺好的，东西特别好！！配上了一个特别好看的手机壳，简直完美！！非常喜欢！粉粉的，仙儿的很！真是因为这个颜色才选择了这个手机！！！太美了！！长辈也入手了金色和黑色！哈哈！！非常愉快的购物经历！！！但是也要注意，有一次买的手机屏幕有亮点，幸好还没激活，换货了！！,PLUS会员,0,0,5,2019/2/26 13:22
11638063588,隔天就到啦 比预计得还早一天 快递员态度好 点赞 特地用了几天 之前用的二手的i7 各种不好用 我真不适合买二手 这台很棒 一点不后悔 也不是那么发烫 电池我觉得也好很多 激活时间也对 没升级 用的激活时的版本 目前为止都很不错 希望别掉价太快 小心脏容易受不了 我觉得i8值得入手 没传的那么不堪 64也够用 我基本照片都在网盘 有省内无线流量 歌曲也不用存 基本最多用到40G吧 去年抽了个618的优惠券 哈哈 买了台电脑 今年没抽上 哈哈哈 不过没关系啦 手机好用最重要 夜晚拍摄 光线不好 技术也渣 红色很好看 女生用很合适,金牌会员,0,0,5,2018/6/24 23:43
11612443021,快递非常快 昨天下午下单 今天中午就到了 快递包装真的是 就外面一个盒子 也没有泡沫保护 买给爸爸的  拍照效果很好 新机电池续航也很不错 激活前检查了一下机器背面 没有瑕疵 总之满意 爸爸用一段时间后看看怎么样,银牌会员,0,0,5,2018/6/19 12:42
12431724075,头一次用苹果手机 系统不熟悉 用料十足音效很好像素没传的那么玄应该是正品 用用熟悉了再来评论,银牌会员,2,1,5,2019/2/1 20:06
11224122442,手机目前用着很好，没毛病，希望一直保持下去，没有强迫症有一些小小的瑕疵也可以接受，黑色很漂亮，就是容易留指纹，弄了个手机套保护下，京东很给力！,金牌会员,1,0,5,2018/2/6 1:33
12396961436,京东买的第三个苹果手机了，一直信赖京东的品质，还有超快的京东配送。特地用了一天才来评价，总体感觉很满意，手机外观没有问题，查了序列号保修日期正常，是正品。手机运行流畅，屏幕够大，看视频很爽。唯一的缺点就是没有无线充电器，也没有赠品。,银牌会员,1,1,5,2019/1/21 20:37
11521316499,"还是挺满意的 一直用的安卓机 突然用苹果 有点难琢磨 
很好看 当天下单 第二天就到了 续航还没有看 正准备充电 看可以用多久 耳机不同 送了一个接口 可以适配其他的耳机 很满意 背面的颜色比边框好看 背面颜色稍微浅一些 再追评  客服态度也很好",金牌会员,0,0,5,2018/5/26 12:57
12303982162,给老公买的 不错 很喜欢 欢喜的不得了 就是打开时屏幕上特别明显的一个指纹呢 算了 也没太在意 还没有试序列码 京东应该是没有问题 朋友让我放心用 好吧 先让他使用一段时间再说吧 屏幕够大 确实比xm的屏幕要宽一点 手感也不错 最后一代home键呀 手机速度也不错 一直玩游戏 还不错 以观后效吧,PLUS会员,0,0,5,2018/12/26 9:07
11450186788,京东一如既往的厉害，支持， 刚刚拿到，并不是网上说的 缝隙大，  我感觉我的没有缝隙，果断激活， 体验十分不错。手机大屏幕  比小屏幕 舒服很多，玩游戏 看电视  感觉很舒适。买了个套子 不怕摔,PLUS会员,0,0,5,2018/5/3 10:04
11427469284,显示效果: 很好，比6s大气多了 运行速度: 很快玩游戏一点不卡 拍照效果: 很好啊，虽然我不喜欢拍照 电池续航: 一天一充 总结: 性价比比较高,PLUS会员,0,0,5,2018/4/24 23:59
12155600556,"外观：除了漂亮，还是漂亮。应该是苹果有实体按键最漂亮的一款了。
性能：非常的快，运行非常流畅。
送给老婆的，她不喜欢没有按钮的，这款非常的喜欢。",PLUS会员,0,0,5,2018/11/18 19:30
11983584561,运行速度快，没话说。屏幕清晰度很高。开始用不喜欢，比较以前用惯了安卓系统。拍照清晰多了，发了几张图，是朋友帮我拍的，要是用自己机子拍，肯定更好。特别满意电池，电量，希望给力，继续保持。,PLUS会员,0,3,5,2018/10/7 22:13
10895859090,完美，快递很快就到了，京东小哥服务也好，收到产品检查一下包装，没问题，然后打开，配件齐全，外观完好，然后开机，设置，开始使用，没有问题，查下序列号，没问题。朋友们放心购买吧,金牌会员,0,0,5,2017/10/26 21:13
12034309526,AppleiPhone8(A1863)64GB金色新机没有破损没有缺陷，外观满分，拿着挺沉的，在没有@的时候去官网查了，没有@。@之后，手机流畅，相机、播放器没问题，下了软件用起很流畅，非常棒，心情舒畅。然后@了的第二天，去官网和一个公众号查了，正品，非常的棒。,PLUS会员,0,0,5,2018/10/22 23:38
11619763790,618当天买的，比平时便宜大概200左右，红色颜色很正喜欢，大小也合适，屏幕清晰度挺高，关键系统很快，一点不卡，拍照效果也不错，不知道64G够不够用，用了两天了，没出现什么问题，希望后续用起来很流畅！,PLUS会员,0,0,5,2018/6/20 18:40
12097793018,入手的第一个苹果机，买的时候真的纠结了很久，首先就是hwp20pro拍照真的超好看，价格方面比较有竞争力的就是说xm8了说是处理器很好，最后选择这款纯粹是因为好奇，顺便想看看ios区的游戏小伙伴的生活状态T.T总体来说，手机拿起来很有手感，重量，红色很炫酷，音质听起来很舒服，玩吃鸡环绕感很棒！电池续航还没有感jio出来，反正手机都是那样，打游戏耗电肯定快一点。呐，好像没什么补充的了，就酱，啾咪~,银牌会员,0,0,5,2018/11/8 8:45
11337555115,很不错，之前6SP太卡了?苹果说法解释太牵强，必须给个说法。容量也用完了，忍着买下了。戴着套，贴着膜。手机速度快，拍照不错。对于我手机用的频率高的很足够。工作生活轻松应对。再用用看。,PLUS会员,1,0,5,2018/3/24 10:05
11014367524,第一次买plus的机器，感觉真的很不错啊，相比较SE的相机，iPhone 8 plus夜间拍照强了太多，亮度提高了很多，还支持两倍无损变焦，真的很棒，使用很流畅，就是自带的充电器充电速度很慢啊！,钻石会员,191,83,5,2017/11/26 9:35
12408188677,物流速度非常快，上午10点下单，下午5点钟就到了。快递外包装完好无损，手机的外观也非常的好，没有使用过的痕迹，磨损或者磕碰。插卡激活之后，我就拿到了手机店验机，机子是国行公开版的，第一次激活，第一次充电使用，生厂日期是2019.1.13，也就是刚出厂11天的新机！用了6个小时没有什么问题，一次愉快的购物体验！,银牌会员,0,1,5,2019/1/25 0:32
12399524097,想入手苹果手机很久了，第一次使用苹果系统，真心觉得安卓系统比不了，还好前段时间忍住了!没剁手啊！真值一下降了700-800块大洋!看见4799元毫不犹豫的就下单了。到手之后马上拆包验机?国行正品!满意！满意!满意！春节准备给老婆也换一台!,银牌会员,3,0,5,2019/1/22 15:55
10960307678,很漂亮，速度快，和6s对比各方面提升都非常的明显，外放音质对比6s，简直了，非常不错，低音效果很好，不过屏会震动，不过应该没影响吧！性价比超高啊！值得拥有！,钻石会员,3,0,5,2017/11/12 21:35
11852601537,屏幕很通透，色彩很鲜艳，外观设计很新潮，摸起来手感很好，不硌手，特别喜欢这个手机的操作系统。质量非常的好，手感摸起来很舒服，做工用料很扎实，绝佳的商品，超级好用的宝贝,PLUS会员,0,0,5,2018/8/28 20:24
12472554546,看见比之前降价了一千多，激动的不得了。使用下来体验很好，各方面都很好。玩游戏的时候很流畅，不卡顿。IOS系统果然就是特别，很棒！,PLUS会员[试用],0,0,5,2019/2/21 9:42
12237308613,用了一个多月才来评价的，之前买了一个8，给老公用了，这次换了一个8P，看着双摄，一开始觉得屏幕有点大，用习惯了就好了，颜值很貌美，系统运行非常流畅，拍照效果很好，电池容量大，轻度使用的话一天用50%，使用比较多的话就一天，没有什么毛病，各方面都很满意，京东白条6期免息，很划算了，送货也很准时，总之很满意，信任京东,金牌会员,0,0,5,2018/12/9 15:54
11446490720,电池很经用 比小手机竟用多了 5498入手 在x和这个纠结了很久 毅然决然选择这个 性价比很高 手感好 玻璃屏 查了串号 才激活的 全新机 续航真的好厉害,银牌会员,2,0,5,2018/5/1 23:00
12418301152,说几点心得:1，开封试用了3天手感不错，品质很好。2，没套壳没贴膜，确实用起来舒服。3，官网后来查询了一下，质保期正常，是正品。4，CPU版本是高通版本的，貌似信号也一般，不可想象intel芯片信号会差得多呢可怕。5，买了一份京东碎屏保险，购物使用心得再补充。谢谢,金牌会员,0,2,5,2019/1/28 0:29
12132077259,手机很漂亮，老婆很喜欢，充电器普通的，充电速度不是很快，要买快充充电器！用了几天没发现什么问题，手机是正品！快递速度杠杠的，第二天就收到！,银牌会员,0,0,5,2018/11/14 12:35
